Input Amount,Price Impact,Input Token Address,Output Token Address,Output Amount,Exchange Rate,Asset
1800001.0,0.0148,0xcfa3ef56d303ae4faaba0592388f19d7c3399fb4,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,1799493.03,0.9997177946012252,eUSD Base
1850001.0,0.0162,0xcfa3ef56d303ae4faaba0592388f19d7c3399fb4,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,1849400.29,0.9996752920674096,eUSD Base
1900001.0,0.0246,0xcfa3ef56d303ae4faaba0592388f19d7c3399fb4,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,1899225.65,0.9995919212674098,eUSD Base
1950001.0,0.0336,0xcfa3ef56d303ae4faaba0592388f19d7c3399fb4,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,1949012.95,0.9994933079521496,eUSD Base
2000001.0,0.056,0xcfa3ef56d303ae4faaba0592388f19d7c3399fb4,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,1998541.68,0.9992703403648298,eUSD Base
2050001.0,0.0907,0xcfa3ef56d303ae4faaba0592388f19d7c3399fb4,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,2047795.99,0.9989243858905434,eUSD Base
2100001.0,0.1362,0xcfa3ef56d303ae4faaba0592388f19d7c3399fb4,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,2096788.65,0.9984703102522332,eUSD Base
2150001.0,0.1999,0xcfa3ef56d303ae4faaba0592388f19d7c3399fb4,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,2145346.33,0.9978350382162612,eUSD Base
2200001.0,0.2812,0xcfa3ef56d303ae4faaba0592388f19d7c3399fb4,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,2193451.85,0.9970231149894933,eUSD Base
2250001.0,0.3744,0xcfa3ef56d303ae4faaba0592388f19d7c3399fb4,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,2241206.0,0.9960911128483942,eUSD Base
2300001.0,0.5052,0xcfa3ef56d303ae4faaba0592388f19d7c3399fb4,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,2288006.86,0.9947851587890614,eUSD Base
2350001.0,0.6382,0xcfa3ef56d303ae4faaba0592388f19d7c3399fb4,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,2334566.94,0.9934323176883756,eUSD Base
2400001.0,0.8328,0xcfa3ef56d303ae4faaba0592388f19d7c3399fb4,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,2379626.09,0.991510457703976,eUSD Base
2450001.0,1.0158,0xcfa3ef56d303ae4faaba0592388f19d7c3399fb4,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,2424659.61,0.9896565797320084,eUSD Base
2500001.0,1.2538,0xcfa3ef56d303ae4faaba0592388f19d7c3399fb4,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,2468191.65,0.987276265089494,eUSD Base
2550001.0,1.5032,0xcfa3ef56d303ae4faaba0592388f19d7c3399fb4,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,2511195.31,0.9847820883207496,eUSD Base
2600001.0,1.7885,0xcfa3ef56d303ae4faaba0592388f19d7c3399fb4,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,2553020.73,0.9819306723343568,eUSD Base
2650001.0,2.1186,0xcfa3ef56d303ae4faaba0592388f19d7c3399fb4,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,2593368.29,0.9786291741021984,eUSD Base
2700001.0,2.486,0xcfa3ef56d303ae4faaba0592388f19d7c3399fb4,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,2632381.22,0.9749556463127236,eUSD Base
2750001.0,2.8826,0xcfa3ef56d303ae4faaba0592388f19d7c3399fb4,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,2670228.24,0.970991734184824,eUSD Base
2800001.0,3.2935,0xcfa3ef56d303ae4faaba0592388f19d7c3399fb4,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,2707277.05,0.9668843153984588,eUSD Base
2850001.0,3.7685,0xcfa3ef56d303ae4faaba0592388f19d7c3399fb4,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,2742086.3,0.9621352062683486,eUSD Base
2900001.0,4.3256,0xcfa3ef56d303ae4faaba0592388f19d7c3399fb4,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,2774032.0,0.9565624287715764,eUSD Base
2950001.0,4.778,0xcfa3ef56d303ae4faaba0592388f19d7c3399fb4,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,2808524.37,0.9520418365959876,eUSD Base
3000001.0,5.3029,0xcfa3ef56d303ae4faaba0592388f19d7c3399fb4,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,2840380.07,0.9467930410689862,eUSD Base
3050001.0,5.876,0xcfa3ef56d303ae4faaba0592388f19d7c3399fb4,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,2870245.69,0.9410638521102124,eUSD Base
3100001.0,6.4629,0xcfa3ef56d303ae4faaba0592388f19d7c3399fb4,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,2899108.01,0.93519583058199,eUSD Base
3150001.0,7.0557,0xcfa3ef56d303ae4faaba0592388f19d7c3399fb4,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,2927191.72,0.929266917693042,eUSD Base
3200001.0,7.6493,0xcfa3ef56d303ae4faaba0592388f19d7c3399fb4,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,2954664.88,0.923332486458598,eUSD Base
3250001.0,8.3273,0xcfa3ef56d303ae4faaba0592388f19d7c3399fb4,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,2978800.28,0.9165536502911844,eUSD Base
3300001.0,8.9413,0xcfa3ef56d303ae4faaba0592388f19d7c3399fb4,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,3004365.86,0.9104136210867816,eUSD Base
3350001.0,9.598,0xcfa3ef56d303ae4faaba0592388f19d7c3399fb4,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,3027890.4,0.903847610791758,eUSD Base
3400001.0,10.268,0xcfa3ef56d303ae4faaba0592388f19d7c3399fb4,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,3050307.88,0.8971491126032022,eUSD Base
2614.709638703171,0.0,0xcb327b99ff831bf8223cced12b1338ff3aa322ff,0x4200000000000000000000000000000000000006,1.01,1.01,bsdETH Base
101973.67590942368,0.0001,0xcb327b99ff831bf8223cced12b1338ff3aa322ff,0x4200000000000000000000000000000000000006,39.35,1.008974358974359,bsdETH Base
201332.64218014415,0.0002,0xcb327b99ff831bf8223cced12b1338ff3aa322ff,0x4200000000000000000000000000000000000006,77.69,1.0089610389610388,bsdETH Base
300691.6084508647,0.0003,0xcb327b99ff831bf8223cced12b1338ff3aa322ff,0x4200000000000000000000000000000000000006,116.04,1.0090434782608697,bsdETH Base
400050.5747215852,0.0004,0xcb327b99ff831bf8223cced12b1338ff3aa322ff,0x4200000000000000000000000000000000000006,154.38,1.0090196078431373,bsdETH Base
499409.5409923057,0.0005,0xcb327b99ff831bf8223cced12b1338ff3aa322ff,0x4200000000000000000000000000000000000006,192.72,1.0090052356020942,bsdETH Base
598768.5072630262,0.0006,0xcb327b99ff831bf8223cced12b1338ff3aa322ff,0x4200000000000000000000000000000000000006,231.06,1.008995633187773,bsdETH Base
698127.4735337467,0.0007,0xcb327b99ff831bf8223cced12b1338ff3aa322ff,0x4200000000000000000000000000000000000006,269.4,1.0089887640449438,bsdETH Base
797486.4398044671,0.0008,0xcb327b99ff831bf8223cced12b1338ff3aa322ff,0x4200000000000000000000000000000000000006,307.74,1.0089836065573772,bsdETH Base
896845.4060751877,0.0009,0xcb327b99ff831bf8223cced12b1338ff3aa322ff,0x4200000000000000000000000000000000000006,346.09,1.0090087463556852,bsdETH Base
996204.3723459082,0.001,0xcb327b99ff831bf8223cced12b1338ff3aa322ff,0x4200000000000000000000000000000000000006,384.43,1.009002624671916,bsdETH Base
1095563.338616629,0.0011,0xcb327b99ff831bf8223cced12b1338ff3aa322ff,0x4200000000000000000000000000000000000006,422.77,1.008997613365155,bsdETH Base
1194922.3048873493,0.0012,0xcb327b99ff831bf8223cced12b1338ff3aa322ff,0x4200000000000000000000000000000000000006,461.11,1.0089934354485777,bsdETH Base
1294281.2711580696,0.0013,0xcb327b99ff831bf8223cced12b1338ff3aa322ff,0x4200000000000000000000000000000000000006,499.45,1.0089898989898989,bsdETH Base
1393640.2374287902,0.0014,0xcb327b99ff831bf8223cced12b1338ff3aa322ff,0x4200000000000000000000000000000000000006,537.79,1.0089868667917448,bsdETH Base
1492999.2036995108,0.0015,0xcb327b99ff831bf8223cced12b1338ff3aa322ff,0x4200000000000000000000000000000000000006,576.13,1.008984238178634,bsdETH Base
1592358.1699702311,0.0016,0xcb327b99ff831bf8223cced12b1338ff3aa322ff,0x4200000000000000000000000000000000000006,614.47,1.0089819376026272,bsdETH Base
1691717.1362409515,0.0017,0xcb327b99ff831bf8223cced12b1338ff3aa322ff,0x4200000000000000000000000000000000000006,652.82,1.0089953632148378,bsdETH Base
1791076.1025116723,0.0018,0xcb327b99ff831bf8223cced12b1338ff3aa322ff,0x4200000000000000000000000000000000000006,691.16,1.0089927007299269,bsdETH Base
1890435.068782393,0.0019,0xcb327b99ff831bf8223cced12b1338ff3aa322ff,0x4200000000000000000000000000000000000006,729.5,1.0089903181189488,bsdETH Base
1989794.0350531128,0.002,0xcb327b99ff831bf8223cced12b1338ff3aa322ff,0x4200000000000000000000000000000000000006,767.84,1.008988173455979,bsdETH Base
2089153.0013238336,0.0021,0xcb327b99ff831bf8223cced12b1338ff3aa322ff,0x4200000000000000000000000000000000000006,806.18,1.0089862327909886,bsdETH Base
2188511.967594554,0.0022,0xcb327b99ff831bf8223cced12b1338ff3aa322ff,0x4200000000000000000000000000000000000006,844.52,1.008984468339307,bsdETH Base
2287870.933865275,0.0023,0xcb327b99ff831bf8223cced12b1338ff3aa322ff,0x4200000000000000000000000000000000000006,882.86,1.0089828571428572,bsdETH Base
2387229.900135996,0.0024,0xcb327b99ff831bf8223cced12b1338ff3aa322ff,0x4200000000000000000000000000000000000006,921.2,1.0089813800657177,bsdETH Base
2486588.866406716,0.0025,0xcb327b99ff831bf8223cced12b1338ff3aa322ff,0x4200000000000000000000000000000000000006,959.54,1.0089800210304942,bsdETH Base
2585947.832677436,0.0026,0xcb327b99ff831bf8223cced12b1338ff3aa322ff,0x4200000000000000000000000000000000000006,997.88,1.008978766430738,bsdETH Base
2685306.7989481566,0.0027,0xcb327b99ff831bf8223cced12b1338ff3aa322ff,0x4200000000000000000000000000000000000006,1036.22,1.0089776046738073,bsdETH Base
2784665.765218877,0.0028,0xcb327b99ff831bf8223cced12b1338ff3aa322ff,0x4200000000000000000000000000000000000006,1074.56,1.008976525821596,bsdETH Base
2884024.731489598,0.0029,0xcb327b99ff831bf8223cced12b1338ff3aa322ff,0x4200000000000000000000000000000000000006,1112.9,1.0089755213055305,bsdETH Base
2983383.6977603184,0.003,0xcb327b99ff831bf8223cced12b1338ff3aa322ff,0x4200000000000000000000000000000000000006,1151.24,1.00897458369851,bsdETH Base
3082742.6640310385,0.0031,0xcb327b99ff831bf8223cced12b1338ff3aa322ff,0x4200000000000000000000000000000000000006,1189.58,1.0089737065309583,bsdETH Base
3182101.630301759,0.0032,0xcb327b99ff831bf8223cced12b1338ff3aa322ff,0x4200000000000000000000000000000000000006,1227.92,1.0089728841413312,bsdETH Base
3281460.59657248,0.0414,0xcb327b99ff831bf8223cced12b1338ff3aa322ff,0x4200000000000000000000000000000000000006,1265.77,1.008581673306773,bsdETH Base
3380819.5628432003,0.3035,0xcb327b99ff831bf8223cced12b1338ff3aa322ff,0x4200000000000000000000000000000000000006,1300.67,1.0059319412219645,bsdETH Base
3480178.529113921,0.7711,0xcb327b99ff831bf8223cced12b1338ff3aa322ff,0x4200000000000000000000000000000000000006,1332.6,1.0012021036814425,bsdETH Base
3579537.495384641,1.4038,0xcb327b99ff831bf8223cced12b1338ff3aa322ff,0x4200000000000000000000000000000000000006,1361.89,0.9948064280496712,bsdETH Base
3678896.4616553616,2.1556,0xcb327b99ff831bf8223cced12b1338ff3aa322ff,0x4200000000000000000000000000000000000006,1389.02,0.9872210376687988,bsdETH Base
3778255.427926082,3.0112,0xcb327b99ff831bf8223cced12b1338ff3aa322ff,0x4200000000000000000000000000000000000006,1414.04,0.9785743944636678,bsdETH Base
3877614.3941968023,3.9465,0xcb327b99ff831bf8223cced12b1338ff3aa322ff,0x4200000000000000000000000000000000000006,1437.23,0.9691368846931896,bsdETH Base
3976973.3604675233,4.94,0xcb327b99ff831bf8223cced12b1338ff3aa322ff,0x4200000000000000000000000000000000000006,1458.8,0.9591058514135437,bsdETH Base
4076332.326738244,5.9767,0xcb327b99ff831bf8223cced12b1338ff3aa322ff,0x4200000000000000000000000000000000000006,1478.93,0.9486401539448364,bsdETH Base
4175691.293008964,7.0453,0xcb327b99ff831bf8223cced12b1338ff3aa322ff,0x4200000000000000000000000000000000000006,1497.75,0.9378522229179712,bsdETH Base
4275050.259279685,8.134,0xcb327b99ff831bf8223cced12b1338ff3aa322ff,0x4200000000000000000000000000000000000006,1515.42,0.926862385321101,bsdETH Base
4374409.225550406,9.2453,0xcb327b99ff831bf8223cced12b1338ff3aa322ff,0x4200000000000000000000000000000000000006,1531.87,0.9156425582785416,bsdETH Base
4473768.191821125,10.3537,0xcb327b99ff831bf8223cced12b1338ff3aa322ff,0x4200000000000000000000000000000000000006,1547.52,0.9044535359438924,bsdETH Base
2614.709638703171,0.0075,0x18c14c2d707b2212e17d1579789fc06010cfca23,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,1.02,1.02,ETH+ Arbitrum
101973.67590942368,0.0398,0x18c14c2d707b2212e17d1579789fc06010cfca23,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,39.73,1.0187179487179487,ETH+ Arbitrum
201332.64218014415,0.0749,0x18c14c2d707b2212e17d1579789fc06010cfca23,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,78.41,1.0183116883116885,ETH+ Arbitrum
300691.6084508647,0.1069,0x18c14c2d707b2212e17d1579789fc06010cfca23,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,117.06,1.0179130434782608,ETH+ Arbitrum
400050.5747215852,0.1339,0x18c14c2d707b2212e17d1579789fc06010cfca23,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,155.7,1.0176470588235291,ETH+ Arbitrum
499409.5409923057,0.155,0x18c14c2d707b2212e17d1579789fc06010cfca23,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,194.33,1.017434554973822,ETH+ Arbitrum
598768.5072630262,0.1717,0x18c14c2d707b2212e17d1579789fc06010cfca23,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,232.95,1.0172489082969431,ETH+ Arbitrum
698127.4735337467,0.1869,0x18c14c2d707b2212e17d1579789fc06010cfca23,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,271.56,1.0170786516853934,ETH+ Arbitrum
797486.4398044671,0.2024,0x18c14c2d707b2212e17d1579789fc06010cfca23,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,310.17,1.0169508196721313,ETH+ Arbitrum
896845.4060751877,0.2186,0x18c14c2d707b2212e17d1579789fc06010cfca23,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,348.75,1.0167638483965014,ETH+ Arbitrum
996204.3723459082,0.2358,0x18c14c2d707b2212e17d1579789fc06010cfca23,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,387.32,1.0165879265091864,ETH+ Arbitrum
1095563.338616629,0.2544,0x18c14c2d707b2212e17d1579789fc06010cfca23,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,425.87,1.016396181384248,ETH+ Arbitrum
1194922.3048873493,0.2748,0x18c14c2d707b2212e17d1579789fc06010cfca23,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,464.4,1.0161925601750543,ETH+ Arbitrum
1294281.2711580696,0.2974,0x18c14c2d707b2212e17d1579789fc06010cfca23,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,502.91,1.015979797979798,ETH+ Arbitrum
1393640.2374287902,0.322,0x18c14c2d707b2212e17d1579789fc06010cfca23,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,541.38,1.0157223264540338,ETH+ Arbitrum
1492999.2036995108,0.3486,0x18c14c2d707b2212e17d1579789fc06010cfca23,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,579.83,1.0154640980735552,ETH+ Arbitrum
1592358.1699702311,0.3773,0x18c14c2d707b2212e17d1579789fc06010cfca23,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,618.24,1.0151724137931035,ETH+ Arbitrum
1691717.1362409515,0.4077,0x18c14c2d707b2212e17d1579789fc06010cfca23,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,656.61,1.014853168469861,ETH+ Arbitrum
1791076.1025116723,0.4437,0x18c14c2d707b2212e17d1579789fc06010cfca23,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,694.93,1.014496350364963,ETH+ Arbitrum
1890435.068782393,0.4901,0x18c14c2d707b2212e17d1579789fc06010cfca23,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,733.14,1.0140248962655602,ETH+ Arbitrum
1989794.0350531128,0.5693,0x18c14c2d707b2212e17d1579789fc06010cfca23,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,771.06,1.0132194480946122,ETH+ Arbitrum
2089153.0013238336,0.6849,0x18c14c2d707b2212e17d1579789fc06010cfca23,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,808.62,1.012040050062578,ETH+ Arbitrum
2188511.967594554,0.9046,0x18c14c2d707b2212e17d1579789fc06010cfca23,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,845.2,1.0097968936678614,ETH+ Arbitrum
2287870.933865275,1.166,0x18c14c2d707b2212e17d1579789fc06010cfca23,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,881.24,1.0071314285714286,ETH+ Arbitrum
2387229.900135996,1.5804,0x18c14c2d707b2212e17d1579789fc06010cfca23,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,915.65,1.002902519167579,ETH+ Arbitrum
2486588.866406716,2.1414,0x18c14c2d707b2212e17d1579789fc06010cfca23,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,948.32,0.9971819137749738,ETH+ Arbitrum
2585947.832677436,2.7823,0x18c14c2d707b2212e17d1579789fc06010cfca23,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,979.76,0.9906572295247724,ETH+ Arbitrum
2685306.7989481566,3.6059,0x18c14c2d707b2212e17d1579789fc06010cfca23,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,1008.78,0.9822590068159688,ETH+ Arbitrum
2784665.765218877,4.5622,0x18c14c2d707b2212e17d1579789fc06010cfca23,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,1035.73,0.9725164319248828,ETH+ Arbitrum
2884024.731489598,5.5933,0x18c14c2d707b2212e17d1579789fc06010cfca23,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,1061.09,0.9620036264732548,ETH+ Arbitrum
2983383.6977603184,6.7305,0x18c14c2d707b2212e17d1579789fc06010cfca23,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,1084.42,0.9504119193689746,ETH+ Arbitrum
3082742.6640310385,7.9619,0x18c14c2d707b2212e17d1579789fc06010cfca23,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,1105.74,0.9378625954198472,ETH+ Arbitrum
3182101.630301759,9.2021,0x18c14c2d707b2212e17d1579789fc06010cfca23,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,1126.0,0.9252259654889072,ETH+ Arbitrum
3281460.59657248,10.5415,0x18c14c2d707b2212e17d1579789fc06010cfca23,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,1144.03,0.9115776892430278,ETH+ Arbitrum
1.0,0.0,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,1.0,1.0,eUSD Arbitrum
50001.0,0.0197,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,50065.97,1.0012993740125198,eUSD Arbitrum
100001.0,0.0315,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,100113.16,1.0011215887841125,eUSD Arbitrum
150001.0,0.0374,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,150149.58,1.0009905267298218,eUSD Arbitrum
200001.0,0.0449,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,200176.87,1.000879345603272,eUSD Arbitrum
250001.0,0.0531,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,250195.19,1.0007767568929724,eUSD Arbitrum
300001.0,0.0616,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,300204.67,1.0006788977370076,eUSD Arbitrum
350001.0,0.0702,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,350205.35,1.0005838554746986,eUSD Arbitrum
400001.0,0.0788,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,400197.32,1.0004907987730032,eUSD Arbitrum
450001.0,0.0875,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,450180.63,1.000399176890718,eUSD Arbitrum
500001.0,0.0961,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,500155.29,1.0003085793828412,eUSD Arbitrum
550001.0,0.1047,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,550121.26,1.0002186541479017,eUSD Arbitrum
600001.0,0.1134,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,600078.53,1.000129216451306,eUSD Arbitrum
650001.0,0.122,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,650027.01,1.0000400153230533,eUSD Arbitrum
700001.0,0.1306,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,699966.63,0.9999509000701428,eUSD Arbitrum
750001.0,0.1393,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,749897.24,0.9998616535177952,eUSD Arbitrum
800001.0,0.1479,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,799818.7,0.9997721252848434,eUSD Arbitrum
850001.0,0.1567,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,849730.88,0.999682212138574,eUSD Arbitrum
900001.0,0.1654,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,899633.58,0.99959175600916,eUSD Arbitrum
950001.0,0.1743,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,949526.61,0.9995006426309024,eUSD Arbitrum
1000001.0,0.1832,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,999409.74,0.9994087405912594,eUSD Arbitrum
1050001.0,0.1922,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,1049282.69,0.9993158958896228,eUSD Arbitrum
1100001.0,0.2012,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,1099145.36,0.9992221461616854,eUSD Arbitrum
1150001.0,0.2104,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,1148997.43,0.999127331193625,eUSD Arbitrum
1200001.0,0.2197,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,1198838.65,0.9990313758071868,eUSD Arbitrum
1250001.0,0.2291,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,1248668.77,0.9989342168526264,eUSD Arbitrum
1300001.0,0.2386,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,1298487.52,0.9988357855109342,eUSD Arbitrum
1350001.0,0.2482,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,1348294.66,0.998736045380707,eUSD Arbitrum
1400001.0,0.258,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,1398089.92,0.9986349438321828,eUSD Arbitrum
1450001.0,0.2678,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,1447873.05,0.998532449287966,eUSD Arbitrum
1500001.0,0.2779,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,1497643.79,0.9984285277143148,eUSD Arbitrum
1550001.0,0.2881,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,1547401.88,0.9983231494689356,eUSD Arbitrum
1600001.0,0.2984,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,1597147.08,0.998216301114812,eUSD Arbitrum
1650001.0,0.3089,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,1646879.21,0.9981080072072684,eUSD Arbitrum
1700001.0,0.3195,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,1696597.92,0.9979981894128296,eUSD Arbitrum
1750001.0,0.3302,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,1746303.03,0.997886875493214,eUSD Arbitrum
1800001.0,0.3412,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,1795994.33,0.9977740734588482,eUSD Arbitrum
1850001.0,0.3522,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,1845671.76,0.9976598715352046,eUSD Arbitrum
1900001.0,0.3635,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,1895334.78,0.9975440960294232,eUSD Arbitrum
1950001.0,0.3748,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,1944983.35,0.9974268474734116,eUSD Arbitrum
2000001.0,0.3864,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,1994617.37,0.9973081863459068,eUSD Arbitrum
2050001.0,0.398,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,2044236.46,0.9971880306399852,eUSD Arbitrum
2100001.0,0.4098,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,2093840.38,0.9970663728255368,eUSD Arbitrum
